onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	2	1	1.312	1	1	2	0.519
21	6	1	2	1	2	1	1.177	1	1	3	0.459
27	6	1	3	2	1	1	1.309	2	1	4	0.637
33	6	1	4	1	2	2	1.095	1	1	3	0.718
39	6	1	5	2	2	2	0.877	2	1	3	0.164
45	6	1	6	2	2	1	1.227	2	1	2	0.69
51	6	1	7	2	1	2	2.155	1	0	1	0.352
57	6	1	8	1	1	2	1.979	1	1	3	0.653
63	6	1	9	2	2	1	0.929	2	1	4	0.149
69	6	1	10	2	1	2	0.95	2	1	4	0.176
75	6	1	11	2	2	2	1.885	1	0	1	0.367
81	6	1	12	1	1	1	0.763	1	1	4	0.188
87	6	1	13	2	1	2	1.549	1	0	2	0.677
93	6	1	14	1	2	2	2.389	1	1	1	0.916
99	6	1	15	1	1	2	1.747	1	1	3	0.496
105	6	1	16	1	1	1	2.242	1	1	1	0.729
111	6	1	17	1	1	2	2.487	1	1	3	1.078
117	6	1	18	1	1	2	1.718	1	1	3	0.362
123	6	1	19	1	2	2	1.523	1	1	2	0.524
129	6	1	20	2	2	1	0.87	2	1	3	0.327
135	6	1	21	2	1	1	1.37	2	1	2	0.316
141	6	1	22	2	1	2	1.897	1	0	2	0.507
147	6	1	23	1	2	2	1.928	1	1	3	0.4
153	6	1	24	2	2	1	0.947	2	1	4	0.107
159	6	1	25	1	1	1	1.567	1	1	2	0.415
165	6	1	26	1	2	2	1.567	1	1	1	0.102
171	6	1	27	2	1	2	1.07	2	1	3	0.536
177	6	1	28	1	2	2	0.992	1	1	1	0.376
183	6	1	29	1	1	1	1.172	2	0	1	0.687
189	6	1	30	2	1	1	1.316	1	0	1	1.333
195	6	1	31	2	2	1	0.691	2	1	4	0.113
201	6	1	32	2	2	2	1.841	2	1	3	0.096
207	6	1	33	2	1	1	2.164	1	0	2	0.659
213	6	1	34	2	2	2	2.134	1	0	1	0.05
219	6	1	35	1	2	2	2.121	1	1	1	0.478
225	6	1	36	1	1	1	1.881	1	1	2	0.699
231	6	1	37	2	1	2	1.249	2	1	3	0.31
237	6	1	38	2	1	2	1.407	2	1	3	0.946
243	6	1	39	1	1	1	2.965	1	1	2	0.531
249	6	1	40	2	1	2	0.827	2	1	4	0.195
255	6	1	41	1	1	2	1.169	1	1	2	0.77
261	6	1	42	1	2	2	1.683	1	1	3	0.538
267	6	1	43	2	1	2	2.143	1	0	2	0.728
273	6	1	44	2	2	1	2.259	2	1	2	0.692
279	6	1	45	2	2	2	2.153	1	0	1	0.304
285	6	1	46	1	1	2	1.327	1	1	4	0.33
291	6	1	47	1	2	1	0.84	2	0	3	0.288
297	6	1	48	1	2	2	1.557	1	1	3	0.454
303	6	1	49	1	1	1	1.353	1	1	2	0.463
309	6	1	50	2	2	1	0.741	2	1	3	0.922
315	6	1	51	1	2	1	1.205	1	1	3	0.947
321	6	1	52	2	1	1	0.787	2	1	3	0.181
327	6	1	53	1	1	1	1.376	1	1	3	0.544
333	6	1	54	1	1	1	1.46	1	1	2	0.696
339	6	1	55	2	2	2	1.961	2	1	1	0.948
345	6	1	56	2	1	2	1.671	2	1	3	0.206
351	6	1	57	1	1	1	1.389	2	0	2	0.541
357	6	1	58	1	1	2	1.323	1	1	1	0.43
363	6	1	59	2	1	1	1.575	2	1	2	0.374
369	6	1	60	2	1	1	1.013	2	1	4	0.31
375	6	1	61	2	1	1	0.857	2	1	2	0.778
381	6	1	62	2	2	1	1.011	1	0	3	0.913
387	6	1	63	1	2	1	1.955	2	0	1	1.217
393	6	1	64	1	2	1	2.121	1	1	2	0.869
399	6	1	65	2	2	2	1.183	2	1	4	0.239
405	6	1	66	1	2	1	1.454	2	0	2	0.591
411	6	1	67	1	2	1	0.873	2	0	1	0.734
417	6	1	68	1	1	2	2.708	2	0	1	0.373
423	6	1	69	1	2	1	2.01	2	0	3	0.379
429	6	1	70	1	1	2	0.713	1	1	4	0.521
435	6	1	71	2	1	2	0.99	1	0	1	0.633
441	6	1	72	2	1	1	0.951	2	1	3	1.761
447	6	1	73	2	1	2	1.094	2	1	3	0.106
453	6	1	74	2	2	2	1.437	2	1	2	0.433
459	6	1	75	2	1	1	0.998	2	1	4	0.319
465	6	1	76	2	2	1	1.281	2	1	2	1.078
471	6	1	77	1	1	2	0.868	1	1	3	0.572
477	6	1	78	2	2	2	0.816	2	1	3	0.482
483	6	1	79	1	1	2	0.963	1	1	4	0.394
489	6	1	80	1	2	1	1.28	1	1	2	0.581
495	6	1	81	1	1	1	1.659	2	0	3	1.055
501	6	1	82	2	2	1	0.879	2	1	4	0.211
507	6	1	83	1	2	2	1.057	1	1	2	0.56
513	6	1	84	2	2	1	1.253	1	0	1	0.93
519	6	1	85	2	2	2	0.932	1	0	2	0.453
525	6	1	86	2	1	1	1.25	2	1	2	0.889
531	6	1	87	1	2	2	0.99	1	1	3	0.452
537	6	1	88	1	2	1	1.874	1	1	3	0.873
543	6	1	89	1	2	1	1.963	2	0	2	0.647
549	6	1	90	2	2	2	1.331	1	0	2	0.924
555	6	1	91	1	2	2	2.157	1	1	3	0.397
561	6	1	92	2	2	1	1.036	2	1	2	0.902
567	6	1	93	2	1	1	1.545	2	1	3	1.049
573	6	1	94	2	2	2	1.405	2	1	3	0.698
579	6	1	95	1	1	1	1.084	1	1	3	0.832
585	6	1	96	1	1	2	0.967	1	1	1	0.799
