onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	2	1	2	1.498	2	1	4	1.162
21	6	1	2	1	1	2	0.923	1	1	4	0.395
27	6	1	3	2	2	2	1.168	2	1	4	0.416
33	6	1	4	1	1	2	0.808	1	1	3	0.58
39	6	1	5	2	1	1	1.343	2	1	2	0.663
45	6	1	6	2	1	1	1.075	1	0	1	0.962
51	6	1	7	2	1	2	1.741	2	1	2	0.827
57	6	1	8	1	2	1	1.031	1	1	3	0.755
63	6	1	9	1	1	1	0.946	1	1	4	0.662
69	6	1	10	1	2	2	0.86	1	1	4	0.563
75	6	1	11	2	1	2	0.92	2	1	2	1.049
81	6	1	12	2	2	1	1.111	2	1	4	0.79
87	6	1	13	2	1	2	1.447	1	0	1	1.17
93	6	1	14	2	1	2	0.91	2	1	2	1.075
99	6	1	15	2	1	2	1.203	2	1	4	0.682
105	6	1	16	1	2	2	1.102	1	1	1	1.053
111	6	1	17	1	2	2	1.438	2	0	2	1.063
117	6	1	18	1	2	1	2.66	1	1	2	0.346
123	6	1	19	2	1	1	1.309	2	1	3	1.491
129	6	1	20	2	1	1	1.02	2	1	1	1.006
135	6	1	21	1	2	1	1.152	1	1	3	0.519
141	6	1	22	2	2	1	1.089	2	1	2	0.778
147	6	1	23	2	1	2	1.092	2	1	3	0.579
153	6	1	24	2	2	2	1.222	2	1	4	0.69
159	6	1	25	2	1	1	1.26	2	1	4	0.643
165	6	1	26	2	2	2	1.018	2	1	3	0.578
171	6	1	27	1	1	2	1.153	2	0	3	0.881
177	6	1	28	2	2	1	1.226	2	1	3	0.787
183	6	1	29	2	2	1	1.539	2	1	2	0.609
189	6	1	30	1	1	2	0.919	1	1	3	0.925
195	6	1	31	2	2	1	1.177	2	1	3	0.382
201	6	1	32	1	2	1	1.111	2	0	2	1.059
207	6	1	33	1	2	2	1.092	1	1	3	0.572
213	6	1	34	2	1	1	1.08	2	1	3	0.686
219	6	1	35	1	2	1	1.602	1	1	3	0.869
225	6	1	36	1	1	1	1.238	1	1	2	1.259
231	6	1	37	1	1	2	1.107	1	1	2	1.187
237	6	1	38	2	2	1	2.022	2	1	3	0.555
243	6	1	39	2	1	2	1.001	2	1	4	0.316
249	6	1	40	1	1	1	2.114	2	0	2	0.478
255	6	1	41	1	1	1	1.127	1	1	4	0.664
261	6	1	42	1	2	1	0.71	1	1	4	0.443
267	6	1	43	1	2	1	1.269	1	1	1	0.709
273	6	1	44	2	1	1	1.525	2	1	3	0.417
279	6	1	45	1	2	2	1.433	1	1	3	0.575
285	6	1	46	2	2	2	1.14	2	1	2	0.871
291	6	1	47	1	1	2	1.469	1	1	2	1.14
297	6	1	48	2	2	2	1.183	2	1	4	0.58
303	6	1	49	1	2	1	1.012	1	1	4	0.476
309	6	1	50	2	2	2	1.077	2	1	4	0.718
315	6	1	51	2	1	1	1.021	2	1	4	0.947
321	6	1	52	1	1	2	1.615	2	0	1	0.931
327	6	1	53	1	2	2	1.402	1	1	4	0.567
333	6	1	54	2	2	2	1.113	2	1	4	0.88
339	6	1	55	1	2	2	0.867	1	1	4	0.474
345	6	1	56	1	1	2	1.184	1	1	4	0.611
351	6	1	57	1	1	1	1.121	2	0	2	0.961
357	6	1	58	1	1	1	1.493	2	0	1	1.25
363	6	1	59	1	1	1	1.083	2	0	1	0.842
369	6	1	60	2	2	1	1.369	2	1	4	0.478
375	6	1	61	2	2	2	1.559	2	1	4	0.479
381	6	1	62	2	2	2	1.276	2	1	4	0.448
387	6	1	63	2	2	1	1.197	2	1	2	1.266
393	6	1	64	2	2	2	1.001	2	1	4	0.449
399	6	1	65	2	1	1	1.215	2	1	2	0.628
405	6	1	66	1	2	2	0.844	1	1	4	0.483
411	6	1	67	1	1	2	1.18	1	1	1	0.361
417	6	1	68	2	1	2	1.27	2	1	3	0.581
423	6	1	69	2	1	1	2.143	2	1	3	0.404
429	6	1	70	2	2	1	1.703	2	1	2	0.814
435	6	1	71	1	2	1	2.043	1	1	3	0.856
441	6	1	72	1	2	2	1.069	1	1	3	0.456
447	6	1	73	2	1	2	1.723	2	1	1	0.819
453	6	1	74	2	2	2	1.101	2	1	4	0.548
459	6	1	75	2	1	1	0.951	2	1	3	0.824
465	6	1	76	1	1	2	0.98	1	1	3	0.976
471	6	1	77	1	2	1	1.01	1	1	4	0.6
477	6	1	78	1	1	2	0.999	1	1	2	0.804
483	6	1	79	1	2	1	1.366	2	0	1	0.764
489	6	1	80	1	1	1	1.352	2	0	4	0.625
495	6	1	81	2	1	1	1.533	2	1	4	0.394
501	6	1	82	1	2	2	1.854	1	1	2	0.693
507	6	1	83	1	1	1	1.582	1	1	1	0.688
513	6	1	84	1	2	1	1.301	1	1	1	1.08
519	6	1	85	1	1	1	1.189	2	0	4	0.617
525	6	1	86	2	2	1	1.228	2	1	3	0.496
531	6	1	87	2	2	1	1.423	2	1	3	0.88
537	6	1	88	2	1	2	1.292	2	1	4	0.557
543	6	1	89	1	2	2	1.257	2	0	1	0.55
549	6	1	90	1	2	2	1.354	1	1	2	1.101
555	6	1	91	2	1	2	1.043	2	1	4	0.738
561	6	1	92	1	1	1	0.926	1	1	3	0.707
567	6	1	93	1	1	1	1.291	1	1	1	0.924
573	6	1	94	2	2	2	0.967	2	1	4	1.07
579	6	1	95	2	2	1	1.306	2	1	2	0.905
585	6	1	96	1	1	2	1.347	2	0	1	1.635
