onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	2	1	2	1.508	2	1	4	1.669
21	6	1	2	1	2	2	1.461	1	1	4	0.866
27	6	1	3	1	2	1	1.41	1	1	3	0.561
33	6	1	4	1	2	1	1.379	1	1	4	0.732
39	6	1	5	1	2	2	0.952	1	1	4	0.531
45	6	1	6	2	1	1	1.091	2	1	2	0.708
51	6	1	7	1	1	1	1.122	1	1	3	0.646
57	6	1	8	2	1	1	1.163	1	0	1	1.664
63	6	1	9	1	2	1	1.3	1	1	3	1.285
69	6	1	10	2	2	1	1.548	2	1	3	0.834
75	6	1	11	1	2	1	1.059	1	1	4	0.459
81	6	1	12	2	2	1	1.379	2	1	2	0.944
87	6	1	13	2	1	2	1.371	2	1	3	1.051
93	6	1	14	1	2	2	1.68	1	1	4	0.698
99	6	1	15	2	2	1	1.49	2	1	2	1.316
105	6	1	16	2	2	1	1.264	2	1	4	0.384
111	6	1	17	2	1	1	1.385	1	0	2	0.848
117	6	1	18	1	1	2	1.291	1	1	4	0.214
123	6	1	19	1	1	2	0.811	1	1	4	0.3
129	6	1	20	2	2	2	1.308	2	1	4	1.558
135	6	1	21	2	1	1	1.085	2	1	3	0.577
141	6	1	22	2	1	2	1.129	2	1	4	0.572
147	6	1	23	1	2	1	1.466	2	0	1	1.379
153	6	1	24	1	2	1	1.632	2	0	1	0.527
159	6	1	25	1	1	2	0.87	1	1	4	0.237
165	6	1	26	2	1	2	1.959	1	0	3	0.928
171	6	1	27	2	1	1	1.321	1	0	2	0.764
177	6	1	28	2	2	2	1.631	2	1	1	1.067
183	6	1	29	1	2	1	1.573	1	1	3	1.134
189	6	1	30	2	2	1	1.599	2	1	3	1.288
195	6	1	31	1	1	1	1.231	1	1	4	0.142
201	6	1	32	2	1	2	1.244	2	1	3	0.543
207	6	1	33	1	1	2	1.166	1	1	1	1.145
213	6	1	34	2	1	1	1.582	1	0	3	0.375
219	6	1	35	1	1	1	1.064	2	0	2	0.851
225	6	1	36	1	2	2	1.263	1	1	4	0.214
231	6	1	37	2	2	1	0.993	2	1	3	0.602
237	6	1	38	2	1	2	1.544	1	0	2	0.843
243	6	1	39	1	1	1	1.316	1	1	4	0.154
249	6	1	40	2	1	2	1.401	2	1	4	0.911
255	6	1	41	2	2	2	0.993	2	1	4	0.081
261	6	1	42	2	2	1	0.928	1	0	2	1.959
267	6	1	43	2	2	2	1.218	2	1	4	0.163
273	6	1	44	2	1	2	1.382	2	1	1	0.402
279	6	1	45	1	2	2	1.074	1	1	4	0.607
285	6	1	46	1	2	2	0.815	1	1	4	0.221
291	6	1	47	2	1	2	1.251	1	0	1	0.678
297	6	1	48	2	2	2	1.384	2	1	3	0.719
303	6	1	49	1	2	2	0.992	1	1	4	0.464
309	6	1	50	2	2	2	1.271	2	1	4	0.27
315	6	1	51	1	1	1	0.988	1	1	4	0.128
321	6	1	52	2	2	2	1.074	2	1	4	0.769
327	6	1	53	1	1	1	1.015	2	0	1	2.216
333	6	1	54	1	1	2	1.532	2	0	3	0.527
339	6	1	55	2	2	2	1.457	2	1	4	0.248
345	6	1	56	1	2	2	1.325	1	1	3	1.012
351	6	1	57	2	2	1	1.533	1	0	2	1.012
357	6	1	58	1	2	2	0.943	1	1	4	0.281
363	6	1	59	2	1	1	1.212	2	1	3	0.382
369	6	1	60	2	1	1	1.158	1	0	1	1.633
375	6	1	61	2	1	2	1.223	2	1	3	0.487
381	6	1	62	1	2	1	1.452	2	0	1	0.83
387	6	1	63	1	1	2	0.99	1	1	3	0.678
393	6	1	64	2	2	1	1.376	2	1	3	0.469
399	6	1	65	1	1	1	1.607	1	1	3	0.693
405	6	1	66	2	2	1	1.154	2	1	3	0.461
411	6	1	67	1	2	1	1.35	1	1	4	0.659
417	6	1	68	1	1	2	0.976	1	1	3	0.393
423	6	1	69	2	1	1	0.869	2	1	3	0.566
429	6	1	70	2	1	2	1.324	1	0	4	0.186
435	6	1	71	1	1	2	1.606	2	0	1	0.75
441	6	1	72	1	2	1	1.513	1	1	2	0.798
447	6	1	73	1	1	1	1.243	1	1	3	1.08
453	6	1	74	1	1	2	1.282	1	1	4	0.211
459	6	1	75	2	2	2	1.615	2	1	4	1.084
465	6	1	76	1	1	1	1.637	1	1	2	0.6
471	6	1	77	2	1	2	1.35	2	1	3	0.91
477	6	1	78	2	2	1	1.887	1	0	4	0.343
483	6	1	79	1	2	1	1.891	2	0	1	0.906
489	6	1	80	1	2	1	1.414	1	1	2	0.472
495	6	1	81	2	1	1	1.265	1	0	1	0.866
501	6	1	82	1	2	2	1.439	1	1	3	0.351
507	6	1	83	1	1	1	1.173	1	1	1	0.774
513	6	1	84	1	1	2	1.291	2	0	2	0.945
519	6	1	85	1	1	2	2.12	1	1	3	0.218
525	6	1	86	1	1	1	1.58	1	1	4	0.259
531	6	1	87	1	2	2	1.242	2	0	1	2.551
537	6	1	88	1	1	1	1.63	1	1	3	1.475
543	6	1	89	2	2	1	1.101	2	1	4	0.667
549	6	1	90	2	2	2	1.797	1	0	3	1.111
555	6	1	91	1	1	2	1.128	1	1	4	0.02
561	6	1	92	2	2	2	1.115	2	1	4	0.516
567	6	1	93	2	1	1	1.876	2	1	1	1.228
573	6	1	94	1	2	2	1.155	1	1	4	0.469
579	6	1	95	2	1	1	1.192	1	0	1	0.979
585	6	1	96	2	2	2	1.058	2	1	4	0.924
